Data;PETR4_Var_Resposta;PETR4_Volume_Dia_Anterior;PETR4_Var_Abertura_Hoje_Dia_Anterior;PETR4_Var_Dia_Anterior;IBOV_Var_Dia_Anterior;DOW_JONES_Var_Dia_Anterior;Tx_Selic_Var_Dia_Anterior;Var_Cambio_Nominal_Dia_Anterior;Var_Petroleo_Brent_Dia_Anterior;Google_Buscas_Dia_Anterior;Google_Noticias_Dia_Anterior;Google_Gasolina_Dia_Anterior;PETR4_Var_Positiva_2_dias;PETR4_Var_Negativa_2_dias;PETR4_Var_Maior_1;IBOV_Var_Positiva_2_dias;IBOV_Var_Negativa_2_dias;DOW_JONES_Var_Positiva_2_dias;DOW_JONES_Var_Negativa_2_dias;Petroleo_Brent_Var_Positiva_2_dias;Petroleo_Brent_Var_Negativa_2_dias;Mes_Eleitoral;Mes_Pre_Eleitoral;Mes_Pos_Eleitoral
11/12/2014;0;49.42;0.07;-0.51;-645.39;32;0;0.023;-2.6;64;44;50;0;1;0;0;1;0;1;0;0;0;0;0
12/12/2014;0;62.56;-0.16;-0.01;313.73;-318;0;0.034;-0.56;63;24;0;0;1;0;0;0;0;0;0;1;0;0;0
15/12/2014;0;44.07;0.09;-0.68;0;-66;0;0.005;-1.83;82;32;50;0;1;0;0;0;0;0;0;1;0;0;0
16/12/2014;1;97.2;-0.56;-0.89;-983.3;-120;0;0.041;-0.79;115;52;0;0;1;0;0;0;0;1;0;1;0;0;0
17/12/2014;1;89.45;0.11;0.19;-11.17;284;0;0.043;-1.2;175;100;51;0;0;0;0;1;0;1;0;1;0;0;0
18/12/2014;0;88.89;0.22;0.27;1706.13;432;0;-0.023;1.32;142;39;0;1;0;0;0;0;0;0;0;0;0;0;0
19/12/2014;1;86.21;0.47;-0.19;-217.94;-30.6;0;-0.053;-1.91;118;20;52;0;0;0;0;0;1;0;0;0;0;0;0
22/12/2014;1;63.38;0.07;0.35;1155.28;141.6;0;-0.003;2.11;89;27;53;0;0;0;0;0;0;0;0;0;0;0;0
23/12/2014;1;52.22;0.05;0.47;469.88;79;0;0.005;-1.27;90;33;0;1;0;0;1;0;0;0;0;0;0;0;0
26/12/2014;0;43.55;-0.09;0.62;0;-9;0;0;-1.45;92;66;0;1;0;0;1;0;1;0;0;0;0;0;0
29/12/2014;0;26.6;-0.14;-0.64;0;-30;0;-0.027;-0.79;56;50;0;0;0;0;0;0;0;0;0;1;0;0;0
30/12/2014;0;24.24;-0.11;-0.02;449.19;-41;0;0.034;-1.57;50;46;49;0;1;0;1;0;0;1;0;1;0;0;0
02/01/2015;0;26.85;-0.03;-0.25;-586.41;-99;0;0;-0.57;57;39;53;0;1;0;0;0;0;0;0;0;0;0;0
05/01/2015;0;48.21;-0.21;-0.63;-1495.19;-273;0;0.037;-0.91;75;40;0;0;1;0;0;1;0;0;0;1;0;0;0
06/01/2015;0;73.38;0.1;-0.72;-995.4;-160;0;0.012;-3.31;110;49;0;0;1;0;0;1;0;1;0;1;0;0;0
07/01/2015;1;81.38;0.22;-0.27;484.1;217;0;-0.006;-2.01;132;43;83;0;1;0;0;0;0;1;0;1;0;0;0
08/01/2015;1;83.76;0.11;0.33;1461.99;313;0;-0.017;0.05;118;42;27;0;0;0;1;0;0;0;0;0;0;0;0
09/01/2015;1;81.99;0.02;0.49;480.39;-171;0;-0.021;-0.19;117;70;54;1;0;0;1;0;1;0;0;0;0;0;0
12/01/2015;0;49.07;-0.13;0.21;-1103.05;-78;0;-0.033;-0.85;85;79;0;1;0;0;0;0;0;0;0;1;0;0;0
13/01/2015;1;57.09;-0.01;-0.47;-700.51;-36;0;0.043;-2.68;86;35;0;0;0;0;0;1;0;1;0;1;0;0;0
14/01/2015;0;62.15;-0.11;0.08;-98.07;-170;0;-0.03;-0.84;87;36;0;0;0;0;0;1;0;1;0;1;0;0;0
15/01/2015;1;52.04;0.25;-0.25;-395.8;-82;0;-0.027;2.1;90;47;0;0;0;0;0;1;0;1;0;0;0;0;0
16/01/2015;1;80.13;0.12;0.58;380.44;149;0;0.026;-1.02;79;19;0;0;0;0;0;0;0;1;0;0;0;0;0
19/01/2015;0;56.27;-0.09;0.1;990.21;-7.5;0;-0.021;2.5;68;55;0;1;0;0;1;0;0;0;0;0;0;0;0
20/01/2015;1;30.27;0.39;-0.24;-1258.51;56.5;0;0.031;-1.33;65;30;0;0;0;0;0;0;0;1;0;0;0;0;0
21/01/2015;1;71.45;0.13;0.12;118.65;30;0;-0.038;-0.85;59;31;29;0;0;0;0;0;0;0;0;1;0;0;0
22/01/2015;1;47.11;0.27;0.48;1347.42;246;0.5;-0.013;1.04;57;49;41;1;0;0;1;0;1;0;0;0;0;0;0
23/01/2015;0;73.3;-0.13;0.41;218.54;-149;0;-0.026;-0.51;77;25;28;1;0;0;1;0;1;0;0;0;0;0;0
26/01/2015;0;43.09;-0.2;-0.24;-667.32;26;0;0.005;0.27;65;32;29;0;0;0;0;0;0;0;0;0;0;0;0
27/01/2015;1;32.15;-0.19;-0.08;-198.75;-236;0;0.004;-0.63;60;45;27;0;1;0;0;1;0;0;0;0;0;0;0
28/01/2015;0;58.1;-0.71;0.25;14.68;-278;0;-0.011;1.44;82;69;0;0;0;0;0;0;0;0;0;0;0;0;0
29/01/2015;0;103.85;0.02;-1.1;-896.69;332;0;0.004;-1.13;153;100;0;0;0;1;0;0;0;1;0;0;0;0;0
30/01/2015;0;109.78;-0.52;-0.27;67.7;-335;0;0.027;0.66;157;63;28;0;1;0;0;0;0;0;0;0;0;0;0
02/02/2015;1;84.77;0.27;-0.54;0;202;0;0.079;3.86;179;97;57;0;1;0;0;0;0;0;1;0;0;0;0
03/02/2015;1;55.64;0.33;0.46;743.05;273;0;0.045;1.76;76;46;87;0;0;0;1;0;0;0;1;0;0;0;0
04/02/2015;1;94.94;0.29;1.28;1312.93;-4;0;-0.033;3.16;151;58;99;1;0;1;1;0;1;0;1;0;0;0;0
05/02/2015;0;116.65;-0.15;0.02;337.39;216;0;0.047;-3.75;164;44;64;1;0;0;1;0;0;0;0;0;0;0;0
06/02/2015;0;76.64;0;-0.21;-67.2;-2;0;0.003;2.41;117;58;84;0;0;0;0;0;0;0;0;0;0;0;0
09/02/2015;1;115.07;-0.31;-0.65;-441.58;-101;0;0.037;1.23;162;78;26;0;1;0;0;1;0;0;1;0;0;0;0
10/02/2015;0;70.53;-0.05;0.15;590.31;112;0;-0.013;0.54;88;51;52;0;0;0;0;0;0;1;1;0;0;0;0
11/02/2015;1;73.19;0.02;-0.34;-872.3;38;0;0.064;-1.91;88;32;100;0;0;0;0;0;0;0;0;0;0;0;0
12/02/2015;1;47.37;0.31;0.1;-270.61;101;0;0.035;-1.77;101;100;34;0;0;0;0;1;1;0;0;1;0;0;0
13/02/2015;1;60.64;0.18;0.45;1293.05;50;0;-0.048;2.39;112;57;54;1;0;0;0;0;1;0;0;0;0;0;0
18/02/2015;1;70.36;0.17;0.47;1103.2;-8;0;-0.005;1.13;72;52;31;1;0;0;1;0;0;0;0;0;0;0;0
19/02/2015;0;41.69;-0.15;0.13;644.44;-34;0;0.008;-2;58;21;48;1;0;0;1;0;0;0;0;0;0;0;0
20/02/2015;0;37.72;0.07;-0.36;13.67;145;0;0.029;-0.32;72;39;25;0;0;0;1;0;0;1;0;1;0;0;0
23/02/2015;0;34.54;-0.12;-0.07;-56.33;-19;0;0.002;0.01;49;20;27;0;1;0;0;0;0;0;0;0;0;0;0
24/02/2015;1;40.18;0.16;-0.18;42.94;101;0;0.011;-1.32;63;40;0;0;1;0;0;0;0;0;0;0;0;0;0
25/02/2015;0;46.96;-0.73;0.36;593.53;8;0;-0.046;-0.24;54;27;76;0;0;0;1;0;0;0;0;1;0;0;0
26/02/2015;0;94.67;0.02;-0.46;-63.15;9;0;0.042;2.97;110;36;75;0;0;0;0;0;1;0;0;0;0;0;0
27/02/2015;1;42.28;0.03;-0.11;-50.48;-76;0;0.034;-1.58;71;53;88;0;1;0;0;1;1;0;0;0;0;0;0
02/03/2015;0;45.04;-0.12;0.29;-177.45;121;0;-0.07;2.53;67;44;27;0;0;0;0;1;0;0;0;0;0;0;0
03/03/2015;1;36.89;0.28;-0.16;-562.28;-62;0;0.058;-3.04;129;22;100;0;0;0;0;1;0;0;0;0;0;0;0
04/03/2015;0;41.57;-0.18;0.19;283.29;-100;0;0.035;1.48;161;46;48;0;0;0;0;0;0;0;0;0;0;0;0
05/03/2015;1;47.05;0.09;-0.37;-836.05;34;0.5;0.046;-0.47;135;71;0;0;0;0;0;0;0;1;0;0;0;0;0
06/03/2015;0;25.87;-0.07;0.06;-102.85;-259;0;0.027;-0.07;126;15;76;0;0;0;0;1;0;0;0;1;0;0;0
09/03/2015;0;26.42;-0.1;-0.04;-384.01;109;0;0.058;-0.75;92;26;53;0;0;0;0;1;0;0;0;1;0;0;0
10/03/2015;0;35.21;-0.08;-0.31;-800.18;-304;0;0.061;-1.2;119;48;0;0;1;0;0;1;0;0;0;1;0;0;0
11/03/2015;1;70.66;0.12;-0.35;-887.61;-28;0;-0.02;-2.14;149;60;0;0;1;0;0;1;0;0;0;1;0;0;0
12/03/2015;0;43.21;0.18;0.23;612.18;228;0;0.024;1.15;125;49;52;0;0;0;0;0;0;1;0;0;0;0;0
13/03/2015;0;61.45;-0.24;-0.28;-25.18;-137;0;0.04;-0.46;148;39;49;0;0;0;0;0;0;0;0;0;0;0;0
16/03/2015;1;71.54;0.18;-0.19;-284.59;204;0;0.083;-2.41;169;54;0;0;1;0;0;1;0;0;0;1;0;0;0
17/03/2015;1;52.64;-0.11;0.16;252.4;-76;0;0;-1.23;125;27;95;0;0;0;0;0;0;0;0;1;0;0;0
18/03/2015;1;62.55;-0.04;0.41;1436.91;212;0;-0.009;0.07;135;36;53;1;0;0;1;0;0;0;0;0;0;0;0
19/03/2015;0;64.16;-0.08;0.36;1241.07;-103;0;-0.03;2.4;149;58;0;1;0;0;1;0;0;0;1;0;0;0;0
20/03/2015;1;42.65;0.17;-0.35;-572.66;76.3;0;0.082;-1.48;137;30;0;0;0;0;0;0;0;0;0;0;0;0;0
23/03/2015;1;57.72;-0.05;0.43;1013.05;-26.3;0;-0.063;0.89;123;40;0;0;0;0;0;0;0;0;0;0;0;0;0
24/03/2015;1;33.22;0.02;0;-58.12;-67;0;-0.097;0.6;116;37;0;1;0;0;0;0;0;0;1;0;0;0;0
25/03/2015;1;34.86;0.25;0.04;-402.39;-300;0;0.008;-0.81;116;31;53;1;0;0;0;1;0;1;0;0;0;0;0
26/03/2015;0;82.58;0.08;0.43;352.23;-46;0;0.061;1.37;111;24;88;1;0;0;0;0;0;1;0;0;0;0;0
27/03/2015;1;58.42;-0.05;-0.47;-1278.45;23;0;-0.018;2.71;140;35;0;0;0;0;0;0;0;1;1;0;0;0;0
30/03/2015;1;50.39;0.11;0.03;-485.19;234;0;0.067;-2.78;128;16;0;0;0;0;0;1;0;0;0;0;0;0;0
31/03/2015;1;32.76;-0.13;0.32;1148.79;-157;0;-0.019;-0.12;135;29;0;1;0;0;0;0;1;0;0;1;0;0;0
01/04/2015;1;45.62;0.2;0.01;-93.29;-88;0;-0.035;-1.18;112;41;0;1;0;0;0;0;0;0;0;1;0;0;0
02/04/2015;1;57.95;-0.03;0.46;1171.6;61;0;-0.03;1.99;206;31;55;1;0;0;0;0;0;1;0;0;0;0;0
06/04/2015;0;67.62;0.08;0.49;801.26;129;0;0.001;-2.15;78;46;0;1;0;0;1;0;1;0;0;0;0;0;0
07/04/2015;1;44.41;-0.09;-0.02;614.24;-20;0;0.005;3.17;67;54;100;0;0;0;1;0;1;0;0;0;0;0;0
08/04/2015;0;59.77;0.2;0.19;-8.1;44;0;0.002;0.98;74;46;0;0;0;0;0;0;0;0;1;0;0;0;0
09/04/2015;1;72.01;0.1;-0.28;-68.05;58;0;-0.079;-3.55;62;100;32;0;0;0;0;1;0;0;0;0;0;0;0
10/04/2015;1;77.89;-0.04;0.92;141.55;86;0;0.01;1.02;72;57;69;0;0;0;0;0;1;0;0;0;0;0;0
13/04/2015;1;68.74;0.14;0.25;411.45;-63;0;0.017;1.3;97;31;0;1;0;0;1;0;1;0;1;0;0;0;0
14/04/2015;1;104.46;0.38;0.43;25.66;54;0;0.046;0.06;84;43;36;1;0;0;1;0;0;0;1;0;0;0;0
15/04/2015;1;86.15;0.2;0.21;-257.85;58;0;-0.058;0.5;97;72;32;1;0;0;0;0;0;0;1;0;0;0;0
16/04/2015;0;101.21;-0.08;0.81;936.82;19;0;-0.034;1.89;90;55;34;1;0;0;0;0;1;0;1;0;0;0;0
17/04/2015;1;107.24;-0.3;-0.39;-244.53;-271;0;-0.007;3.66;99;29;70;0;0;0;0;0;1;0;1;0;0;0;0
20/04/2015;1;69.59;0.21;0.08;-719.42;173;0;0.019;-0.53;82;59;0;0;0;0;0;1;0;0;0;0;0;0;0
22/04/2015;1;51.34;0.09;0.08;-193.52;62;0;0.001;-1.37;67;57;0;1;0;0;0;1;0;0;0;0;0;0;0
23/04/2015;0;64.69;-0.79;0.03;856.09;36;0;-0.023;0.65;133;68;0;1;0;0;0;0;0;0;0;0;0;0;0
24/04/2015;1;178.86;0.26;-0.2;1067.49;36;0;-0.041;2.12;197;95;31;0;0;0;1;0;1;0;1;0;0;0;0
27/04/2015;0;104.31;-0.3;0.33;909.37;-27;0;-0.019;0.43;150;81;33;0;0;0;1;0;1;0;1;0;0;0;0
28/04/2015;1;51.23;0.17;-0.65;-1059.72;68;0;-0.034;-0.45;99;50;0;0;0;0;0;0;0;0;0;0;0;0;0
29/04/2015;1;59.56;-0.19;0.19;277.53;-104;0;0.019;-0.19;91;77;31;0;0;0;0;0;0;0;0;1;0;0;0
30/04/2015;1;35.56;0.01;0.04;-486.74;-195;0.5;0.025;1.2;67;66;31;1;0;0;0;0;0;0;0;0;0;0;0
04/05/2015;1;47.57;0.25;0.22;904.09;61;0;0;-0.32;83;54;33;1;0;0;0;0;0;0;0;0;0;0;0
05/05/2015;1;54.51;-0.1;0.72;1124.6;-131;0;0.072;-0.01;135;36;0;1;0;0;1;0;1;0;0;1;0;0;0
06/05/2015;0;73.61;0.35;0.56;697.63;-86;0;-0.033;1.07;163;66;36;1;0;0;1;0;0;0;0;0;0;0;0
07/05/2015;1;70.11;0.15;-0.71;-948.47;111;0;-0.02;0.25;152;50;78;0;0;0;0;0;0;1;1;0;0;0;0
08/05/2015;0;44.07;0.33;0.05;-181.75;232;0;-0.007;-2.23;119;89;0;0;0;0;0;1;0;0;0;0;0;0;0
11/05/2015;1;42.16;0.15;-0.17;227.94;-80;0;-0.053;-0.15;117;62;40;0;0;0;0;0;1;0;0;1;0;0;0
12/05/2015;1;27.38;-0.02;0.19;47.77;-12;0;0.088;-0.48;149;79;0;0;0;0;1;0;0;0;0;1;0;0;0
13/05/2015;1;30.15;0.08;0.07;-405.05;-14;0;-0.041;1.95;127;45;0;1;0;0;0;0;0;1;0;0;0;0;0
14/05/2015;0;44.24;0.13;0.17;-420.01;187;0;0.02;-0.05;110;29;0;1;0;0;0;1;0;1;0;0;0;0;0
15/05/2015;1;47.9;0.02;-0.07;284.53;27;0;-0.047;-0.22;128;56;0;0;0;0;0;0;0;0;0;1;0;0;0
18/05/2015;0;53.1;0.55;0.16;592.06;30;0;0.004;0.22;125;33;39;0;0;0;1;0;1;0;0;0;0;0;0
19/05/2015;0;79.47;-0.22;-0.27;-1044.4;25;0;0.01;-0.54;133;49;0;0;0;0;0;0;1;0;0;0;0;0;0
20/05/2015;0;68.71;-0.15;-0.83;-705.41;-28;0;0.032;-2.25;161;29;0;0;1;0;0;1;1;0;0;1;0;0;0
21/05/2015;1;42.29;-0.03;-0.02;-597.8;2;0;-0.037;1.01;134;60;40;0;1;0;0;1;0;0;0;0;0;0;0
22/05/2015;0;52.04;0.07;0.53;211.03;-34;0;0.035;1.51;117;51;100;0;0;0;0;0;0;0;1;0;0;0;0
25/05/2015;0;52.58;-0.1;-0.35;-734.76;-16;0;0.057;-1.17;116;31;0;0;0;0;0;0;0;0;0;0;0;0;0
26/05/2015;0;22.65;0;-0.27;231.96;-162;0;0.002;0.15;89;85;37;0;1;0;0;0;0;0;0;0;0;0;0
27/05/2015;1;43.61;0.1;-0.39;-979.47;88;0;0.057;-1.8;113;27;35;0;1;0;0;0;0;1;0;0;0;0;0
28/05/2015;1;46.16;-0.08;0.15;606.47;-7;0;-0.013;-1.66;119;77;76;0;0;0;0;0;0;0;0;1;0;0;0
29/05/2015;0;57.95;0.04;0.11;-259.98;-125;0;0.022;0.52;118;27;72;1;0;0;0;0;0;0;0;0;0;0;0
01/06/2015;1;72.12;0.09;-0.32;0;14;0;0.017;2.98;90;98;39;0;0;0;0;0;0;1;1;0;0;0;0
02/06/2015;1;39.48;0.17;0.04;270.84;-22;0;-0.008;-0.68;217;30;0;0;0;0;1;0;0;0;0;0;0;0;0
03/06/2015;0;45.75;0.11;0.45;1205.12;95;0;-0.041;0.61;137;49;79;1;0;0;1;0;0;0;0;0;0;0;0
05/06/2015;0;48.7;-0.24;-0.01;-713.53;-83;0.5;0.007;-1.77;114;100;0;0;0;0;0;0;0;0;0;1;0;0;0
08/06/2015;1;36.02;0.05;-0.26;-549.53;-74;0;0.002;1.28;108;37;87;0;1;0;0;1;0;1;0;0;0;0;0
09/06/2015;1;23.51;0.04;0.01;-163.74;-1;0;-0.031;-0.62;117;50;83;0;0;0;0;1;0;1;0;0;0;0;0
10/06/2015;1;43.62;0.32;0.38;6.36;251;0;-0.017;2.19;137;31;0;1;0;0;0;0;0;1;0;0;0;0;0
11/06/2015;1;44.42;0.08;0.08;1060.45;25;0;0.022;0.82;128;49;0;1;0;0;1;0;0;0;1;0;0;0;0
12/06/2015;0;34.58;-0.18;0;-187.93;-140;0;-0.029;-0.59;119;32;0;1;0;0;0;0;1;0;0;0;0;0;0
15/06/2015;0;29.85;-0.05;-0.03;-340.98;-107;0;0.029;-1.24;119;54;0;0;0;0;0;1;0;0;0;1;0;0;0
16/06/2015;1;30.89;0.05;-0.03;-210;115;0;0.011;-1.26;101;43;79;0;1;0;0;1;0;1;0;1;0;0;0
17/06/2015;0;48.33;0.14;0.35;564.62;0;0;-0.042;1.09;94;66;0;0;0;0;0;0;0;0;0;0;0;0;0
18/06/2015;1;39.98;0.09;-0.16;-453.61;214;0;-0.031;0.17;130;69;0;0;0;0;0;0;1;0;1;0;0;0;0
19/06/2015;0;26.19;-0.12;0.24;990.05;-46.5;0;0.004;0.39;132;34;82;0;0;0;0;0;1;0;1;0;0;0;0
22/06/2015;1;34.59;0.13;-0.26;-489.18;-53.5;0;0.037;-1.24;141;36;0;0;0;0;0;0;0;0;0;0;0;0;0
23/06/2015;0;22.17;0.07;0.03;114.26;42;0;-0.016;0.32;86;58;0;0;0;0;0;0;0;1;0;0;0;0;0
24/06/2015;1;47.68;0.09;-0.22;-91.24;-184;0;-0.005;1.11;111;60;0;0;0;0;0;0;0;0;1;0;0;0;0
25/06/2015;0;39.05;0.03;0.22;70.1;-71;0;0.022;-0.96;91;47;0;0;0;0;0;0;0;0;0;0;0;0;0
26/06/2015;1;48.04;0.06;-0.57;-666.87;61;0;0.03;-0.29;116;37;0;0;0;0;0;0;0;1;0;1;0;0;0
29/06/2015;0;34.36;-0.2;0.58;841.31;-353;0;0.002;0.06;97;88;71;0;0;0;0;0;0;0;0;0;0;0;0
30/06/2015;0;61.63;0.15;-0.44;-1002.76;3;0;-0.012;-1.25;133;77;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2015;0;31.92;0.09;-0.04;66.67;148;0;-0.015;1.58;117;63;0;0;1;0;0;0;0;0;0;0;0;0;0
02/07/2015;1;60.93;0.17;-0.51;-323.35;-22;0;0.047;-1.58;239;67;0;0;1;0;0;0;1;0;0;0;0;0;0
03/07/2015;0;36.28;-0.05;0.12;348.65;-26;0;-0.053;0.06;111;24;41;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2015;0;31;-0.21;-0.55;-586.78;4;0;0.038;-1.75;124;16;46;0;0;0;0;0;0;1;0;0;0;0;0
07/07/2015;1;50;-0.11;-0.24;-370.03;53;0;0.004;-3.78;101;17;0;0;1;0;0;1;0;0;0;1;0;0;0
08/07/2015;0;70.64;-0.15;0.29;194.34;-238;0;0.048;0.31;134;33;44;0;0;0;0;0;1;0;0;0;0;0;0
10/07/2015;1;42.49;0.34;-0.22;-561.97;217;0;-0.014;1.56;114;17;0;0;0;0;0;0;0;0;1;0;0;0;0
13/07/2015;1;30.01;0.08;0.23;808.98;231;0;-0.061;0.12;96;27;0;0;0;0;0;0;1;0;1;0;0;0;0
14/07/2015;1;25.94;-0.13;0.03;528.75;61;0;-0.025;-0.88;95;33;44;1;0;0;1;0;1;0;0;0;0;0;0
15/07/2015;0;36.05;-0.04;0.17;119.7;31;0;0.005;0.66;102;16;0;1;0;0;1;0;1;0;0;0;0;0;0
16/07/2015;1;32.26;0.09;-0.19;-336.89;28;0;-0.001;-1.46;103;24;42;0;0;0;0;0;1;0;0;0;0;0;0
17/07/2015;0;24.81;-0.1;0.12;167.47;-23;0;0.02;0.46;85;16;41;0;0;0;0;0;1;0;0;0;0;0;0
20/07/2015;0;38.58;0.05;-0.5;0;6;0;0.029;-0.41;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/07/2015;0;48.37;0.12;-0.59;-741.73;-137;0;0.01;-0.45;114;0;46;0;1;0;0;0;0;0;0;1;0;0;0
22/07/2015;0;38.53;-0.15;-0.02;-125.79;-81;0;-0.026;0.39;106;25;0;0;1;0;0;1;0;0;0;0;0;0;0
23/07/2015;0;29.22;-0.14;-0.39;-558.5;-109;0;0.052;-0.91;94;33;0;0;1;0;0;1;0;1;0;0;0;0;0
24/07/2015;0;49.26;0;-0.18;-1109.16;-153;0;0.062;-0.86;123;16;86;0;1;0;0;1;0;1;0;1;0;0;0
27/07/2015;0;44.26;-0.07;-0.13;0.01;-127;0;0.07;-0.65;139;18;46;0;1;0;0;0;0;1;0;1;0;0;0
28/07/2015;1;51.91;0.18;-0.51;-510.31;150;0;0.008;-1.15;129;16;41;0;1;0;0;0;0;1;0;1;0;0;0
29/07/2015;1;70.36;0.04;0.44;866.06;136;0;-0.006;-0.17;159;24;0;0;0;0;0;0;0;0;0;1;0;0;0
30/07/2015;0;85.27;0.11;0.72;643.55;4;0.5;-0.027;0.08;121;16;0;1;0;0;1;0;1;0;0;0;0;0;0
31/07/2015;1;46.83;0.01;-0.24;-347.75;-72;0;0.041;-0.07;138;31;0;0;0;0;0;0;1;0;0;0;0;0;0
03/08/2015;0;36.47;-0.13;0.03;967.37;-103;0;0.05;-1.1;139;100;0;0;0;0;0;0;0;0;0;1;0;0;0
04/08/2015;1;40.03;0.12;-0.46;-726.72;-57;0;0.03;-2.69;74;0;0;0;0;0;0;0;0;1;0;1;0;0;0
05/08/2015;0;30.31;0.22;0.16;-79.56;21;0;0.02;0.47;89;77;0;0;0;0;0;1;0;1;0;0;0;0;0
06/08/2015;1;43.76;-0.14;-0.17;228.78;-100;0;0.015;-0.4;82;38;0;0;0;0;0;0;0;0;0;0;0;0;0
07/08/2015;0;59.24;-0.07;0.3;-275.95;-54;0;0.049;-0.07;66;38;56;0;0;0;0;0;0;0;0;1;0;0;0
10/08/2015;1;64.31;0.11;-0.6;-1434;232;0;-0.029;-0.91;105;41;56;0;0;0;0;1;0;1;0;1;0;0;0
11/08/2015;0;49.64;-0.16;0.25;775.68;-198;0;-0.073;1.8;72;72;0;0;0;0;0;0;0;0;0;0;0;0;0
12/08/2015;1;43.66;-0.03;-0.12;-280.66;12;0;0.041;-1.23;102;82;100;0;0;0;0;0;0;0;0;0;0;0;0
13/08/2015;0;38.93;0.03;0.05;-684.29;2;0;0.006;0.48;79;36;0;0;0;0;0;1;0;0;0;0;0;0;0
14/08/2015;0;30.27;0.1;-0.36;-378.48;70;0;0.038;-0.44;65;53;49;0;0;0;0;1;1;0;0;0;0;0;0
17/08/2015;0;28.02;-0.09;-0.2;-501.16;65;0;-0.035;-0.19;92;91;52;0;1;0;0;1;1;0;0;1;0;0;0
18/08/2015;0;32.54;-0.06;-0.17;-290.98;-22;0;-0.003;-0.29;73;35;51;0;1;0;0;1;1;0;0;1;0;0;0
19/08/2015;0;37.19;-0.04;-0.12;233.15;-197;0;-0.013;0.07;86;53;0;0;1;0;0;0;0;0;0;0;0;0;0
20/08/2015;0;35.89;-0.14;-0.2;-862.19;-368;0;0.025;-1.65;75;34;49;0;1;0;0;0;0;1;0;0;0;0;0
21/08/2015;0;37.9;-0.13;-0.05;60.84;-450;0;-0.036;-0.54;79;69;50;0;1;0;0;0;0;1;0;1;0;0;0
24/08/2015;0;38.81;-0.52;-0.42;-929.59;-758;0;0.044;-1.16;96;37;55;0;1;0;0;0;0;1;0;1;0;0;0
25/08/2015;1;70.22;0.33;-0.52;-1383.17;10;0;0.053;-2.77;131;68;51;0;1;0;0;1;0;1;0;1;0;0;0
26/08/2015;1;57.32;0.16;0.14;208.38;530;0;0.064;0.52;153;53;0;0;0;0;0;0;0;0;0;0;0;0;0
27/08/2015;1;43.45;0.13;0.2;1493.23;401;0;-0.021;-0.07;97;35;0;1;0;0;1;0;1;0;0;0;0;0;0
28/08/2015;1;65.56;-0.21;0.75;1677.19;9;0;-0.045;4.42;129;66;48;1;0;0;1;0;1;0;0;0;0;0;0
31/08/2015;1;72.74;-0.27;0.1;-561.4;-151;0;0.031;2.49;110;36;0;1;0;0;0;0;1;0;1;0;0;0;0
01/09/2015;0;76.58;-0.43;0.19;-528.35;-421;0;0.037;4.1;107;100;0;1;0;0;0;1;0;0;1;0;0;0;0
02/09/2015;1;52.2;0.15;-0.58;-1148.46;243;0;0.083;-4.59;198;65;47;0;0;0;0;1;0;1;0;0;0;0;0
03/09/2015;0;55.75;0.11;0.22;986.9;18;0.5;0.057;0.94;87;59;82;0;0;0;0;0;0;0;0;0;0;0;0
04/09/2015;0;56.16;-0.15;-0.06;901.91;-229;0;-0.021;0.18;81;43;0;0;0;0;1;0;1;0;1;0;0;0;0
08/09/2015;1;35.03;0.19;-0.24;-868.15;213;0;-0.006;-1.98;89;38;37;0;1;0;0;0;1;0;0;1;0;0;0
09/09/2015;0;29.12;0.16;0.13;264.35;-182;0;-0.019;1.89;86;51;0;0;0;0;0;0;1;0;0;0;0;0;0
10/09/2015;0;38.17;-0.47;-0.24;-104.97;36;0;-0.042;-1.94;87;53;0;0;0;0;0;0;0;0;0;0;0;0;0
11/09/2015;0;62.3;-0.03;-0.4;-153.11;130;0;0.071;1.31;125;42;34;0;1;0;0;1;0;0;0;0;0;0;0
14/09/2015;1;53.1;0.04;-0.3;-103.48;-56;0;0.021;-0.75;134;66;0;0;1;0;0;1;1;0;0;0;0;0;0
15/09/2015;0;51.93;-0.07;0.06;881.01;241;0;-0.055;-1.77;106;26;34;0;0;0;0;0;0;0;0;1;0;0;0
16/09/2015;1;34.83;0.11;-0.07;82.55;144;0;0.048;0.26;98;67;34;0;0;0;1;0;0;0;0;0;0;0;0
17/09/2015;0;66.31;-0.09;0.47;1189.03;-107;0;-0.035;3.12;104;33;0;0;0;0;1;0;1;0;1;0;0;0;0
18/09/2015;0;72.3;-0.11;-0.27;-2.02;-152.3;0;0.07;-0.67;124;32;31;0;0;0;1;0;0;0;0;0;0;0;0
21/09/2015;0;67.47;0.06;-0.25;-1287;-49.7;0;0.047;-1.61;104;42;35;0;1;0;0;0;0;1;0;1;0;0;0
22/09/2015;0;40.26;-0.05;-0.29;-673.88;-227;0;0.04;1.45;95;41;34;0;1;0;0;1;0;1;0;0;0;0;0
23/09/2015;0;66;-0.01;-0.31;-325.59;-42;0;0.064;0.16;140;33;66;0;1;0;0;1;0;1;1;0;0;0;0
